StockCode,Year,ROE,Leverage,Growth,ROA
600039,2023,0.207174,0.174885,-0.204836,0.103587
600048,2015,0.185773,0.168978,0.182439,0.0928865
600048,2016,0.15452,0.187339,0.014579,0.07726
600048,2017,0.159259,0.186806,0.15253,0.0796295
600048,2018,0.165168,0.254961,0.32778,0.082584
600048,2019,0.201184,0.232482,0.436146,0.100592
600048,2020,0.172182,0.194222,0.066418,0.086091
600048,2021,0.145761,0.209458,-0.071407,0.0728805
600048,2022,0.093648,0.209772,-0.27369,0.046824
600048,2023,0.061129,0.182359,-0.336758,0.0305645
600050,2015,0.044502,0.065071,-0.128134,0.022251
600050,2016,0.001973,0.074347,-0.954006,0.0009865
600050,2017,0.004,0.15894,2.508858,0.002
600050,2018,0.02962,0.158018,4.523097,0.01481
600050,2019,0.03515,0.186958,0.21111,0.017575
600050,2020,0.037942,0.158455,0.11193,0.018971
600050,2021,0.042472,0.21077,0.151,0.021236
600050,2022,0.048088,0.294335,0.155042,0.024044
600050,2023,0.05212,0.235984,0.123796,0.02606
600051,2015,0.068125,0.089536,-0.14968,0.0340625
600051,2016,0.077974,0.094497,0.186928,0.038987
600051,2017,0.220728,0.207172,1.251888,0.110364
600051,2018,0.103299,0.292768,-0.340873,0.0516495
600051,2019,0.126808,0.411308,-0.193915,0.063404
600051,2020,0.122574,0.507916,0.699508,0.061287
600051,2021,0.081985,0.811173,-0.155056,0.0409925
600051,2022,0.046939,0.645031,-0.636106,0.0234695
600051,2023,0.032294,0.914986,-0.454462,0.016147
600052,2015,-0.397107,0.019,-4.038812,-0.1985535
600052,2016,0.213536,0.1037,1.544765,0.106768
600052,2017,0.086572,0.373247,-0.472433,0.043286
600052,2018,0.049491,0.238833,-0.375284,0.0247455
600052,2019,0.404556,5.277544,9.3991,0.202278
600052,2020,-0.013409,6.080576,-1.038226,-0.0067045
600052,2021,-0.011906,15.964046,0.36859,-0.005953
600052,2022,-0.067827,4.619246,-5.767479,-0.0339135
600052,2023,0.038508,4.534187,1.574906,0.019254
600053,2015,0.281828,0.235817,2.780673,0.140914
600053,2016,0.442122,0.275487,1.212573,0.221061
600053,2017,0.175131,0.164875,-0.489395,0.0875655
600053,2018,0.135959,0.409296,-0.003665,0.0679795
600053,2019,0.330755,0.739647,3.123954,0.1653775
600053,2020,0.032679,0.367118,-0.897256,0.0163395
600053,2021,0.022887,0.597782,-0.254387,0.0114435
600053,2022,0.062013,1.123572,1.859528,0.0310065
600053,2023,0.005277,0.763852,-0.917694,0.0026385
600054,2015,0.113801,0.721285,0.407304,0.0569005
600054,2016,0.098705,1.676845,0.201492,0.0493525
600054,2017,0.099819,1.63632,0.168734,0.0499095
600054,2018,0.141705,4.395459,0.380217,0.0708525
600054,2019,0.080598,5.252084,-0.399062,0.040299
600054,2020,-0.010757,5.495063,-1.1378,-0.0053785
600054,2021,0.010159,4.825151,1.834558,0.0050795
600054,2022,-0.031503,3.270143,-4.296889,-0.0157515
600054,2023,0.098699,3.086625,4.348168,0.0493495
600055,2015,0.058988,0.176735,0.680546,0.029494
600055,2016,0.057449,2.432584,0.603086,0.0287245
600055,2017,0.060011,1.368732,0.478412,0.0300055
600055,2018,0.080513,0.904484,0.475864,0.0402565
600055,2019,0.083327,1.416668,0.105955,0.0416635
600055,2020,0.10095,1.598599,0.322677,0.050475
600055,2021,0.078307,3.448668,-0.174131,0.0391535
600055,2022,0.050095,6.791201,-0.045634,0.0250475
600055,2023,0.040472,6.547212,0.109107,0.020236
600056,2015,0.118434,0.381639,0.171231,0.059217
600056,2016,0.15443,0.311338,0.556348,0.077215
600056,2017,0.177414,0.321208,0.341824,0.088707
600056,2018,0.19055,0.291263,0.148131,0.095275
600056,2019,0.112497,0.167881,-0.310686,0.0562485
600056,2020,0.137961,0.207499,0.104332,0.0689805
600056,2021,0.063865,0.207373,-0.484679,0.0319325
600056,2022,0.069822,0.236518,0.243172,0.034911
600056,2023,0.093674,0.214809,0.39811,0.046837
600057,2015,0.058891,0.13068,0.301014,0.0294455
600057,2016,0.067015,0.103714,0.455723,0.0335075
600057,2017,0.08101,0.181356,0.477336,0.040505
600057,2018,0.086563,0.243267,0.453243,0.0432815
600057,2019,0.086096,0.19818,0.00868,0.043048
600057,2020,0.091049,0.22629,0.116465,0.0455245
600057,2021,0.134266,0.325589,0.671358,0.067133
600057,2022,0.153729,0.286964,0.371799,0.0768645
600057,2023,0.082985,0.262232,-0.387537,0.0414925
600058,2015,-0.580772,0.123588,-44.868013,-0.290386
600058,2016,0.005806,0.173257,1.002718,0.002903
600058,2017,0.005506,0.19915,0.986855,0.002753
600058,2018,-0.113896,0.208039,-26.439101,-0.056948
600058,2019,0.026327,0.160478,1.207365,0.0131635
600058,2020,0.040166,0.115749,0.556897,0.020083
600058,2021,0.068964,0.192899,0.841933,0.034482
600058,2022,0.056801,0.14013,-0.282223,0.0284005
600058,2023,0.032305,0.133235,-0.519441,0.0161525
600059,2015,0.035664,0.570943,-0.281261,0.017832
600059,2016,0.031859,0.493835,-0.09079,0.0159295
600059,2017,0.041748,0.733476,0.354703,0.020874
600059,2018,0.042758,1.005386,0.047974,0.021379
600059,2019,0.050785,0.986112,0.220346,0.0253925
600059,2020,0.035647,1.010062,-0.292945,0.0178235
600059,2021,0.041687,2.583072,0.347769,0.0208435
600059,2022,0.037196,2.505731,0.006278,0.018598
600059,2023,0.070135,2.279903,0.972018,0.0350675
600060,2015,0.131143,0.377384,0.064908,0.0655715
600060,2016,0.140325,0.289526,0.164453,0.0701625
600060,2017,0.070261,0.271634,-0.43974,0.0351305
600060,2018,0.028314,0.333951,-0.467626,0.014157
600060,2019,0.038791,0.283252,0.475754,0.0193955
600060,2020,0.079301,0.228899,0.890666,0.0396505
600060,2021,0.071879,0.676963,0.045673,0.0359395
600060,2022,0.099834,0.785117,0.348611,0.049917
600060,2023,0.115011,0.805462,0.185199,0.0575055
600061,2015,0.334245,0.669016,2.017353,0.1671225
600061,2016,0.094922,0.580052,-0.451613,0.047461
600061,2017,0.081116,0.414538,-0.152953,0.040558
600061,2018,0.046186,0.778927,-0.331114,0.023093
600061,2019,0.078624,0.413561,0.728255,0.039312
600061,2020,0.097993,0.389747,0.344638,0.0489965
600061,2021,0.100888,0.697334,0.127878,0.050444
600061,2022,0.058459,0.771445,-0.346507,0.0292295
600061,2023,0.04522,0.720445,-0.150304,0.02261
600062,2015,0.11218,0.704767,-0.099808,0.05609
600062,2016,0.111658,1.464629,0.111948,0.055829
600062,2017,0.119156,1.03223,0.193241,0.059578
600062,2018,0.126641,0.92843,0.121701,0.0633205
600062,2019,0.128342,0.787509,0.077825,0.064171
600062,2020,0.11233,0.902716,-0.04966,0.056165
600062,2021,0.097469,1.332,-0.040813,0.0487345
600062,2022,0.116785,0.939874,0.250191,0.0583925
600062,2023,0.126276,1.093263,0.074783,0.063138
600063,2015,0.029687,0.085814,-0.418435,0.0148435
600063,2016,0.030141,0.071999,0.008945,0.0150705
600063,2017,0.020137,0.087332,-0.226433,0.0100685
600063,2018,0.027588,0.209051,0.526485,0.013794
600063,2019,0.079133,0.332355,1.958542,0.0395665
600063,2020,0.113224,0.507653,0.587434,0.056612
600063,2021,0.163682,0.416926,0.600124,0.081841
600063,2022,0.192025,0.655519,0.367011,0.0960125
600063,2023,0.043277,0.350773,-0.753425,0.0216385
600064,2015,0.098309,0.112574,0.378312,0.0491545
600064,2016,0.098351,0.080747,0.164329,0.0491755
600064,2017,0.094763,0.095694,0.009295,0.0473815
600064,2018,0.098536,0.206855,0.033478,0.049268
600064,2019,0.174206,0.165928,0.752779,0.087103
600064,2020,0.160803,0.082594,0.122391,0.0804015
600064,2021,0.166075,0.253399,0.14129,0.0830375
600064,2022,0.151884,0.18462,0.032307,0.075942
600064,2023,0.0915,0.219194,-0.402173,0.04575
600066,2015,0.298771,0.410564,0.352502,0.1493855
600066,2016,0.305832,0.281938,0.143449,0.152916
600066,2017,0.215188,0.133374,-0.227795,0.107594
600066,2018,0.143214,0.164275,-0.264996,0.071607
600066,2019,0.113525,0.287067,-0.157903,0.0567625
600066,2020,0.031392,0.409653,-0.736294,0.015696
600066,2021,0.040179,0.432066,0.207374,0.0200895
600066,2022,0.051136,0.559185,0.227488,0.025568
600066,2023,0.128002,0.47748,1.395796,0.064001
600067,2015,0.033746,0.533419,-0.498226,0.016873
600067,2016,0.046335,0.475927,-0.199685,0.0231675
600067,2017,0.084639,0.288031,1.008382,0.0423195
600067,2018,0.100621,0.375653,0.190443,0.0503105
600067,2019,0.0537,0.119614,-0.385874,0.02685
600067,2020,0.039543,0.084499,-0.340441,0.0197715
600067,2021,-0.130253,0.122575,-3.669172,-0.0651265
600067,2022,0.010039,0.101774,1.16137,0.0050195
600067,2023,-0.065225,0.129347,-3.586435,-0.0326125
600071,2015,0.039482,0.531279,1.125597,0.019741
600071,2016,-0.255664,0.387305,-7.300172,-0.127832
600071,2017,0.082415,0.398647,1.265793,0.0412075
600071,2018,-0.017784,0.292222,-1.26534,-0.008892
600071,2019,0.009739,0.457285,-1.222156,0.0048695
600071,2020,0.028496,0.332788,3.934085,0.014248
600071,2021,0.02057,0.246234,-0.89374,0.010285
600071,2022,0.009157,0.279109,-0.227333,0.0045785
600071,2023,-0.175425,0.213306,-50.292529,-0.0877125
600072,2015,0.019618,0.48327,1.035973,0.009809
600072,2016,-0.017969,0.526158,-1.36806,-0.0089845
600072,2017,0.00836,0.335093,2.061174,0.00418
600072,2018,0.017752,0.296808,-0.527447,0.008876
600072,2019,0.036246,0.782025,4.474094,0.018123
600072,2020,0.036755,0.689502,0.267482,0.0183775
600072,2021,0.020319,0.671094,-0.423081,0.0101595
600072,2022,0.027569,0.473286,0.350193,0.0137845
600072,2023,0.021699,0.355484,-0.675722,0.0108495
600073,2015,0.054178,0.538447,1.265183,0.027089
600073,2016,0.083183,0.60404,1.016429,0.0415915
600073,2017,0.083102,0.647804,0.016745,0.041551
600073,2018,0.083169,0.611175,-0.16504,0.0415845
600073,2019,0.09352,0.528061,0.461493,0.04676
600073,2020,0.096944,0.597121,0.340463,0.048472
600073,2021,0.069388,0.523792,-1.135838,0.034694
600073,2022,0.108781,0.55128,7.516835,0.0543905
600073,2023,0.046057,0.456711,-1.203339,0.0230285
600075,2015,0.02632,0.138304,-0.231945,0.01316
600075,2016,0.179513,0.057246,1.037632,0.0897565
600075,2017,0.131343,0.088213,0.214129,0.0656715
600075,2018,0.108059,0.078663,-0.137871,0.0540295
600075,2019,0.006094,0.229771,-1.016577,0.003047
600075,2020,0.148776,0.141522,0.502224,0.074388
600075,2021,0.195627,0.290089,0.789391,0.0978135
600075,2022,0.084481,1.12896,-0.498404,0.0422405
600075,2023,-0.077988,0.548409,-1.980427,-0.038994
600076,2015,0.201996,1.161216,0.431796,0.100998
600076,2016,0.140486,0.176643,0.424654,0.070243
600076,2017,0.147679,0.103647,0.211314,0.0738395
600076,2018,0.131068,0.176225,0.003878,0.065534
600076,2019,0.099271,0.143716,-0.169422,0.0496355
600076,2020,-0.040019,0.132764,-1.419897,-0.0200095
600076,2021,0.006931,0.361741,1.169202,0.0034655
600076,2022,-0.040839,0.128222,-8.115795,-0.0204195
600076,2023,-0.066106,0.110685,-0.525297,-0.033053
600077,2015,0.020615,0.13697,0.50611,0.0103075
600077,2016,-0.054228,0.373518,-3.270057,-0.027114
600077,2017,0.042628,0.194442,1.845535,0.021314
600077,2018,0.104791,0.22231,1.534751,0.0523955
600077,2019,0.134194,0.255218,0.464623,0.067097
600077,2020,0.075261,0.232144,-0.452178,0.0376305
600077,2021,-0.0873,0.207636,-2.399761,-0.04365
600077,2022,-1.399842,0.145708,-6.792929,-0.699921
600077,2023,0.204409,0.046222,1.110268,0.1022045
600078,2015,0.010072,0.349636,-0.160876,0.005036
600078,2016,0.033171,0.419118,1.109018,0.0165855
600078,2017,0.031683,0.569361,0.214209,0.0158415
600078,2018,0.010841,0.430096,-0.470537,0.0054205
600078,2019,0.035144,0.489673,0.754817,0.017572
600078,2020,-3.492047,0.078888,-16.875664,-1.7460235
600078,2021,4.108081,0.071194,1.939546,2.0540405
600078,2022,0.303783,0.321386,-0.634462,0.1518915
600078,2023,-0.031745,0.386365,-0.960893,-0.0158725
600079,2015,0.103751,0.339516,0.342112,0.0518755
600079,2016,0.092891,0.318991,0.265959,0.0464455
600079,2017,0.175575,0.308237,1.14622,0.0877875
600079,2018,-0.193566,0.238963,-1.845973,-0.096783
600079,2019,0.080284,0.217295,1.689121,0.040142
600079,2020,0.109821,0.415588,0.275667,0.0549105
600079,2021,0.116225,0.382491,0.070737,0.0581125
600079,2022,0.17753,0.404283,0.689206,0.088765
600079,2023,0.13307,0.381135,-0.083364,0.066535
600080,2015,0.024586,0.105558,-0.135913,0.012293
600080,2016,0.025783,0.125037,0.079626,0.0128915
600080,2017,0.048842,0.141996,0.935141,0.024421
600080,2018,0.026539,1.809236,-0.31451,0.0132695
600080,2019,0.01486,1.428125,-0.284031,0.00743
600080,2020,0.021964,1.594379,0.399157,0.010982
600080,2021,-0.010754,4.332453,-1.491458,-0.005377
600080,2022,0.020036,2.126859,2.842438,0.010018
600080,2023,-0.025821,1.515482,-2.281865,-0.0129105
600081,2015,0.148111,0.260282,-0.263724,0.0740555
600081,2016,0.104689,0.190394,-0.168323,0.0523445
600081,2017,0.115967,0.210801,0.18662,0.0579835
600081,2018,0.115497,0.224989,0.035,0.0577485
600081,2019,0.11004,0.248486,0.017395,0.05502
600081,2020,0.06986,0.260907,-0.211474,0.03493
600081,2021,0.105455,0.357757,0.562167,0.0527275
600081,2022,0.034449,0.550461,-0.336654,0.0172245
600081,2023,0.034798,0.711725,0.001851,0.017399
600082,2015,0.00593,0.348715,-0.745195,0.002965
600082,2016,-0.047858,0.164584,-8.904801,-0.023929
600082,2017,0.008493,0.279876,1.173959,0.0042465
600082,2018,0.008663,0.36463,0.026656,0.0043315
600082,2019,0.008793,0.091417,0.021689,0.0043965
600082,2020,0.019114,0.191316,1.204523,0.009557
600082,2021,0.005767,0.334277,-0.69507,0.0028835
600082,2022,0.0058,0.167478,0.009665,0.0029
600082,2023,0.007194,0.281656,0.248411,0.003597
600083,2015,0.251064,0.207353,0.882521,0.125532
600083,2016,0.056468,0.516391,-0.58987,0.028234
600083,2017,0.141304,1.003537,0.371619,0.070652
600083,2018,-1.379034,0.075668,-6.685937,-0.689517
600083,2019,-1.207788,0.027643,0.871732,-0.603894
600083,2020,2.313012,0.690814,2.615328,1.156506
600083,2021,0.760354,0.309824,0.920026,0.380177
600083,2022,1.156467,0.120996,2.984748,0.5782335
600083,2023,-3.345588,0.03596,-3.409234,-1.672794
600084,2015,0.006352,1.340026,2.293106,0.003176
600084,2016,0.005212,1.095719,-0.571428,0.002606
600084,2017,-0.037626,1.35077,-8.618294,-0.018813
600084,2018,-0.069422,0.959056,-0.755637,-0.034711
600084,2019,0.006797,0.98097,1.093142,0.0033985
600084,2020,-0.025932,0.447131,-4.855273,-0.012966
600084,2021,0.007853,0.822021,1.294273,0.0039265
600084,2022,-0.512704,0.638497,-55.926771,-0.256352
600084,2023,0.002877,0.730035,1.005054,0.0014385
600085,2015,0.138512,1.4304,0.168372,0.069256
600085,2016,0.125161,1.494207,0.065864,0.0625805
600085,2017,0.125529,1.323506,0.114925,0.0627645
600085,2018,0.128334,1.415641,0.046401,0.064167
600085,2019,0.106557,1.544267,-0.14317,0.0532785
600085,2020,0.108193,1.491413,0.035068,0.0540965
600085,2021,0.119945,1.575014,0.169762,0.0599725
600085,2022,0.127071,1.834775,0.163231,0.0635355
600085,2023,0.13423,1.694022,0.172021,0.067115
600088,2015,0.023052,2.232403,-0.491316,0.011526
600088,2016,-0.115191,2.460763,-5.514263,-0.0575955
600088,2017,0.078021,2.789054,1.679927,0.0390105
600088,2018,0.100912,2.269222,0.416495,0.050456
600088,2019,0.074454,2.350032,-0.232312,0.037227
600088,2020,-0.091728,1.939652,-2.196341,-0.045864
600088,2021,-0.001935,1.769691,1.054661,-0.0009675
600088,2022,-0.06316,1.514978,-11.715348,-0.03158
600088,2023,0.211144,2.034784,4.610131,0.105572
600089,2015,0.093339,0.423021,0.117979,0.0466695
600089,2016,0.099357,0.44415,0.237547,0.0496785
600089,2017,0.083487,0.464913,0.054204,0.0417435
600089,2018,0.065958,0.573938,-0.040824,0.032979
600089,2019,0.059741,0.557837,-0.056755,0.0298705
600089,2020,0.068618,0.51939,0.337225,0.034309
600089,2021,0.1774,0.485101,2.133143,0.0887
600089,2022,0.311781,0.305412,1.263206,0.1558905
600089,2023,0.177994,0.410042,-0.384178,0.088997
